92,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,94,92,93,93,93,93,93,93,93,93,94
109,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,111,109,110,110,110,110,110,110,110,110,111
217,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,217,251,250,250,250,250,250,250,250,250,250
217,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,217,251,250,250,250,250,250,250,250,250,250
217,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,250,250,250,250,250,250,250,250,250,250
217,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,250,250,250,250,250,250,250,250,250,250
217,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,250,250,250,250,250,250,250,250,250,250
217,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,217,251,250,250,250,250,250,250,250,250,250
194,195,195,195,195,195,195,195,195,195,195,195,196,216,216,194,195,195,195,196,251,250,250,250,250,250,250,250,250,250
211,212,212,212,212,212,212,212,212,212,205,205,206,216,216,211,212,212,212,213,251,250,250,250,250,250,250,250,250,250
118,118,118,118,118,118,118,118,118,118,118,151,151,185,185,118,118,118,118,118,251,250,250,250,250,250,250,250,250,250
118,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,251,250,250,250,250,250,250,250,250,250
118,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,296,297,297,297,297,297,297,297,297,298
118,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,313,314,314,314,314,314,314,314,314,315
118,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,220,220,220,220,220,220,220,220,220,220
118,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,220,219,219,219,219,219,219,219,219,219
118,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,220,219,219,219,219,219,219,219,219,219
118,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,219,219,219,219,219,219,219,219,219,219
118,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,219,219,219,219,219,219,219,219,219,219
118,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,219,219,219,219,219,219,219,219,219,219
